instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_label,weather_label,weekday_label,time_cat
10888,2012-04-03,2,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,98,460,558,Summer,Clear,Tue,Sore (15–19)
10889,2012-04-03,2,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,54,325,379,Summer,Clear,Tue,Malam/Dini Hari (20–04)
10890,2012-04-03,2,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0,33,210,243,Summer,Clear,Tue,Malam/Dini Hari (20–04)
10891,2012-04-03,2,1,4,22,0,2,1,1,0.5,0.4848,0.51,0.0,25,133,158,Summer,Clear,Tue,Malam/Dini Hari (20–04)
10892,2012-04-03,2,1,4,23,0,2,1,1,0.5,0.4848,0.59,0.0,13,66,79,Summer,Clear,Tue,Malam/Dini Hari (20–04)
10893,2012-04-04,2,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,18,23,41,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10894,2012-04-04,2,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,0,11,11,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10895,2012-04-04,2,1,4,2,0,3,1,1,0.46,0.4545,0.51,0.0,0,5,5,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10896,2012-04-04,2,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,0,3,3,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10897,2012-04-04,2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0,1,1,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10898,2012-04-04,2,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,0,27,27,Summer,Clear,Wed,Pagi (05–09)
10899,2012-04-04,2,1,4,6,0,3,1,2,0.42,0.4242,0.58,0.0,6,120,126,Summer,Mist,Wed,Pagi (05–09)
10900,2012-04-04,2,1,4,7,0,3,1,2,0.44,0.4394,0.62,0.0,12,354,366,Summer,Mist,Wed,Pagi (05–09)
10901,2012-04-04,2,1,4,8,0,3,1,2,0.44,0.4394,0.72,0.1045,31,653,684,Summer,Mist,Wed,Pagi (05–09)
10902,2012-04-04,2,1,4,9,0,3,1,2,0.48,0.4697,0.55,0.1343,47,316,363,Summer,Mist,Wed,Pagi (05–09)
10903,2012-04-04,2,1,4,10,0,3,1,2,0.54,0.5152,0.45,0.1343,68,99,167,Summer,Mist,Wed,Siang (10–14)
10904,2012-04-04,2,1,4,11,0,3,1,2,0.6,0.6212,0.43,0.3582,61,152,213,Summer,Mist,Wed,Siang (10–14)
10905,2012-04-04,2,1,4,12,0,3,1,2,0.6,0.6212,0.46,0.4179,73,210,283,Summer,Mist,Wed,Siang (10–14)
10906,2012-04-04,2,1,4,13,0,3,1,2,0.6,0.6212,0.46,0.2537,70,181,251,Summer,Mist,Wed,Siang (10–14)
10907,2012-04-04,2,1,4,14,0,3,1,2,0.62,0.6212,0.46,0.194,82,176,258,Summer,Mist,Wed,Siang (10–14)
10908,2012-04-04,2,1,4,15,0,3,1,2,0.64,0.6212,0.44,0.2836,86,182,268,Summer,Mist,Wed,Sore (15–19)
10909,2012-04-04,2,1,4,16,0,3,1,2,0.64,0.6212,0.44,0.2836,86,304,390,Summer,Mist,Wed,Sore (15–19)
10910,2012-04-04,2,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,99,645,744,Summer,Clear,Wed,Sore (15–19)
10911,2012-04-04,2,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,113,646,759,Summer,Clear,Wed,Sore (15–19)
10912,2012-04-04,2,1,4,19,0,3,1,1,0.66,0.6212,0.39,0.2239,75,419,494,Summer,Clear,Wed,Sore (15–19)
10913,2012-04-04,2,1,4,20,0,3,1,1,0.64,0.6212,0.27,0.2239,39,333,372,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10914,2012-04-04,2,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284,43,255,298,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10915,2012-04-04,2,1,4,22,0,3,1,1,0.56,0.5303,0.22,0.1642,30,151,181,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10916,2012-04-04,2,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,19,112,131,Summer,Clear,Wed,Malam/Dini Hari (20–04)
10917,2012-04-05,2,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179,12,33,45,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10918,2012-04-05,2,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,4,9,13,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10919,2012-04-05,2,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,7,11,18,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10920,2012-04-05,2,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,0,5,5,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10921,2012-04-05,2,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,0,1,1,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10922,2012-04-05,2,1,4,5,0,4,1,1,0.38,0.3939,0.43,0.2836,1,28,29,Summer,Clear,Thu,Pagi (05–09)
10923,2012-04-05,2,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,8,118,126,Summer,Clear,Thu,Pagi (05–09)
10924,2012-04-05,2,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.194,15,339,354,Summer,Clear,Thu,Pagi (05–09)
10925,2012-04-05,2,1,4,8,0,4,1,1,0.36,0.3485,0.46,0.2239,28,610,638,Summer,Clear,Thu,Pagi (05–09)
10926,2012-04-05,2,1,4,9,0,4,1,1,0.4,0.4091,0.37,0.2537,61,290,351,Summer,Clear,Thu,Pagi (05–09)
10927,2012-04-05,2,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,88,158,246,Summer,Clear,Thu,Siang (10–14)
10928,2012-04-05,2,1,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,109,159,268,Summer,Mist,Thu,Siang (10–14)
10929,2012-04-05,2,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,66,210,276,Summer,Clear,Thu,Siang (10–14)
10930,2012-04-05,2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,89,202,291,Summer,Clear,Thu,Siang (10–14)
10931,2012-04-05,2,1,4,14,0,4,1,1,0.46,0.4545,0.33,0.1642,143,144,287,Summer,Clear,Thu,Siang (10–14)
10932,2012-04-05,2,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,98,171,269,Summer,Clear,Thu,Sore (15–19)
10933,2012-04-05,2,1,4,16,0,4,1,1,0.5,0.4848,0.31,0.194,84,318,402,Summer,Clear,Thu,Sore (15–19)
10934,2012-04-05,2,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642,145,677,822,Summer,Clear,Thu,Sore (15–19)
10935,2012-04-05,2,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,80,618,698,Summer,Clear,Thu,Sore (15–19)
10936,2012-04-05,2,1,4,19,0,4,1,1,0.48,0.4697,0.31,0.2537,64,423,487,Summer,Clear,Thu,Sore (15–19)
10937,2012-04-05,2,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,33,279,312,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10938,2012-04-05,2,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,25,209,234,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10939,2012-04-05,2,1,4,22,0,4,1,1,0.4,0.4091,0.47,0.194,20,129,149,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10940,2012-04-05,2,1,4,23,0,4,1,1,0.4,0.4091,0.5,0.1343,12,124,136,Summer,Clear,Thu,Malam/Dini Hari (20–04)
10941,2012-04-06,2,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,12,49,61,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10942,2012-04-06,2,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,10,28,38,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10943,2012-04-06,2,1,4,2,0,5,1,1,0.36,0.3333,0.5,0.3881,6,5,11,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10944,2012-04-06,2,1,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,3,5,8,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10945,2012-04-06,2,1,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,2,3,5,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10946,2012-04-06,2,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,0,23,23,Summer,Clear,Fri,Pagi (05–09)
10947,2012-04-06,2,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,0,80,80,Summer,Clear,Fri,Pagi (05–09)
10948,2012-04-06,2,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,15,231,246,Summer,Clear,Fri,Pagi (05–09)
10949,2012-04-06,2,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,19,489,508,Summer,Clear,Fri,Pagi (05–09)
10950,2012-04-06,2,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,58,318,376,Summer,Clear,Fri,Pagi (05–09)
10951,2012-04-06,2,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,81,157,238,Summer,Clear,Fri,Siang (10–14)
10952,2012-04-06,2,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,112,179,291,Summer,Clear,Fri,Siang (10–14)
10953,2012-04-06,2,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985,113,224,337,Summer,Clear,Fri,Siang (10–14)
10954,2012-04-06,2,1,4,13,0,5,1,1,0.44,0.4394,0.33,0.3284,173,238,411,Summer,Clear,Fri,Siang (10–14)
10955,2012-04-06,2,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,240,250,490,Summer,Clear,Fri,Siang (10–14)
10956,2012-04-06,2,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,218,319,537,Summer,Clear,Fri,Sore (15–19)
10957,2012-04-06,2,1,4,16,0,5,1,1,0.5,0.4848,0.22,0.4179,184,352,536,Summer,Clear,Fri,Sore (15–19)
10958,2012-04-06,2,1,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,172,483,655,Summer,Clear,Fri,Sore (15–19)
10959,2012-04-06,2,1,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,104,380,484,Summer,Clear,Fri,Sore (15–19)
10960,2012-04-06,2,1,4,19,0,5,1,1,0.48,0.4697,0.23,0.2985,115,297,412,Summer,Clear,Fri,Sore (15–19)
10961,2012-04-06,2,1,4,20,0,5,1,1,0.46,0.4545,0.24,0.2836,61,191,252,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10962,2012-04-06,2,1,4,21,0,5,1,1,0.44,0.4394,0.26,0.1343,54,136,190,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10963,2012-04-06,2,1,4,22,0,5,1,1,0.4,0.4091,0.35,0.2239,34,124,158,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10964,2012-04-06,2,1,4,23,0,5,1,1,0.42,0.4242,0.3,0.2836,21,92,113,Summer,Clear,Fri,Malam/Dini Hari (20–04)
10965,2012-04-07,2,1,4,0,0,6,0,1,0.42,0.4242,0.26,0.2985,9,85,94,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10966,2012-04-07,2,1,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,9,60,69,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10967,2012-04-07,2,1,4,2,0,6,0,1,0.36,0.3333,0.29,0.3582,11,25,36,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10968,2012-04-07,2,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,7,21,28,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10969,2012-04-07,2,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,3,4,7,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10970,2012-04-07,2,1,4,5,0,6,0,1,0.32,0.3182,0.33,0.1642,0,2,2,Summer,Clear,Sat,Pagi (05–09)
10971,2012-04-07,2,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,1,18,19,Summer,Clear,Sat,Pagi (05–09)
10972,2012-04-07,2,1,4,7,0,6,0,1,0.32,0.303,0.33,0.2836,14,40,54,Summer,Clear,Sat,Pagi (05–09)
10973,2012-04-07,2,1,4,8,0,6,0,1,0.34,0.3182,0.34,0.2537,29,94,123,Summer,Clear,Sat,Pagi (05–09)
10974,2012-04-07,2,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,103,173,276,Summer,Clear,Sat,Pagi (05–09)
10975,2012-04-07,2,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,187,176,363,Summer,Clear,Sat,Siang (10–14)
10976,2012-04-07,2,1,4,11,0,6,0,1,0.44,0.4394,0.24,0.2985,251,244,495,Summer,Clear,Sat,Siang (10–14)
10977,2012-04-07,2,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,320,270,590,Summer,Clear,Sat,Siang (10–14)
10978,2012-04-07,2,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,355,288,643,Summer,Clear,Sat,Siang (10–14)
10979,2012-04-07,2,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,326,252,578,Summer,Clear,Sat,Siang (10–14)
10980,2012-04-07,2,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,321,305,626,Summer,Clear,Sat,Sore (15–19)
10981,2012-04-07,2,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,354,261,615,Summer,Clear,Sat,Sore (15–19)
10982,2012-04-07,2,1,4,17,0,6,0,1,0.54,0.5152,0.19,0.4179,299,268,567,Summer,Clear,Sat,Sore (15–19)
10983,2012-04-07,2,1,4,18,0,6,0,1,0.54,0.5152,0.18,0.2985,227,290,517,Summer,Clear,Sat,Sore (15–19)
10984,2012-04-07,2,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284,170,243,413,Summer,Clear,Sat,Sore (15–19)
10985,2012-04-07,2,1,4,20,0,6,0,1,0.5,0.4848,0.2,0.2239,73,135,208,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10986,2012-04-07,2,1,4,21,0,6,0,1,0.5,0.4848,0.2,0.194,75,159,234,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10987,2012-04-07,2,1,4,22,0,6,0,1,0.48,0.4697,0.2,0.194,76,106,182,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10988,2012-04-07,2,1,4,23,0,6,0,1,0.46,0.4545,0.23,0.2239,32,86,118,Summer,Clear,Sat,Malam/Dini Hari (20–04)
10989,2012-04-08,2,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,21,64,85,Summer,Clear,Sun,Malam/Dini Hari (20–04)
10990,2012-04-08,2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,14,50,64,Summer,Clear,Sun,Malam/Dini Hari (20–04)
10991,2012-04-08,2,1,4,2,0,0,0,1,0.44,0.4394,0.24,0.2239,7,25,32,Summer,Clear,Sun,Malam/Dini Hari (20–04)
10992,2012-04-08,2,1,4,3,0,0,0,1,0.42,0.4242,0.26,0.1343,8,18,26,Summer,Clear,Sun,Malam/Dini Hari (20–04)
10993,2012-04-08,2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0,0,7,7,Summer,Clear,Sun,Malam/Dini Hari (20–04)
10994,2012-04-08,2,1,4,5,0,0,0,1,0.38,0.3939,0.46,0.0,4,8,12,Summer,Clear,Sun,Pagi (05–09)
10995,2012-04-08,2,1,4,6,0,0,0,1,0.36,0.3788,0.37,0.0,7,21,28,Summer,Clear,Sun,Pagi (05–09)
10996,2012-04-08,2,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,12,25,37,Summer,Clear,Sun,Pagi (05–09)
10997,2012-04-08,2,1,4,8,0,0,0,1,0.4,0.4091,0.3,0.194,19,65,84,Summer,Clear,Sun,Pagi (05–09)
10998,2012-04-08,2,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239,71,108,179,Summer,Clear,Sun,Pagi (05–09)
10999,2012-04-08,2,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,113,186,299,Summer,Clear,Sun,Siang (10–14)
11000,2012-04-08,2,1,4,11,0,0,0,1,0.5,0.4848,0.25,0.2836,195,209,404,Summer,Clear,Sun,Siang (10–14)
11001,2012-04-08,2,1,4,12,0,0,0,1,0.54,0.5152,0.24,0.2537,198,259,457,Summer,Clear,Sun,Siang (10–14)
11002,2012-04-08,2,1,4,13,0,0,0,1,0.58,0.5455,0.23,0.1642,229,254,483,Summer,Clear,Sun,Siang (10–14)
11003,2012-04-08,2,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,254,249,503,Summer,Clear,Sun,Siang (10–14)
11004,2012-04-08,2,1,4,15,0,0,0,1,0.62,0.6061,0.17,0.3582,260,226,486,Summer,Clear,Sun,Sore (15–19)
11005,2012-04-08,2,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,232,244,476,Summer,Clear,Sun,Sore (15–19)
11006,2012-04-08,2,1,4,17,0,0,0,1,0.62,0.6061,0.22,0.2985,185,226,411,Summer,Clear,Sun,Sore (15–19)
11007,2012-04-08,2,1,4,18,0,0,0,1,0.62,0.6061,0.25,0.3284,151,159,310,Summer,Clear,Sun,Sore (15–19)
11008,2012-04-08,2,1,4,19,0,0,0,1,0.6,0.6061,0.23,0.3881,89,187,276,Summer,Clear,Sun,Sore (15–19)
11009,2012-04-08,2,1,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,65,146,211,Summer,Clear,Sun,Malam/Dini Hari (20–04)
11010,2012-04-08,2,1,4,21,0,0,0,1,0.52,0.5,0.34,0.2239,53,77,130,Summer,Clear,Sun,Malam/Dini Hari (20–04)
11011,2012-04-08,2,1,4,22,0,0,0,1,0.5,0.4848,0.36,0.2239,33,85,118,Summer,Clear,Sun,Malam/Dini Hari (20–04)
11012,2012-04-08,2,1,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,10,41,51,Summer,Clear,Sun,Malam/Dini Hari (20–04)
11013,2012-04-09,2,1,4,0,0,1,1,1,0.48,0.4697,0.39,0.2836,8,29,37,Summer,Clear,Mon,Malam/Dini Hari (20–04)
11014,2012-04-09,2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,4,12,16,Summer,Clear,Mon,Malam/Dini Hari (20–04)
11015,2012-04-09,2,1,4,2,0,1,1,1,0.46,0.4545,0.31,0.194,2,4,6,Summer,Clear,Mon,Malam/Dini Hari (20–04)
11016,2012-04-09,2,1,4,3,0,1,1,1,0.44,0.4394,0.3,0.1642,0,3,3,Summer,Clear,Mon,Malam/Dini Hari (20–04)
11017,2012-04-09,2,1,4,4,0,1,1,1,0.44,0.4394,0.24,0.194,2,3,5,Summer,Clear,Mon,Malam/Dini Hari (20–04)
11018,2012-04-09,2,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.194,2,30,32,Summer,Clear,Mon,Pagi (05–09)
11019,2012-04-09,2,1,4,6,0,1,1,1,0.42,0.4242,0.26,0.2239,3,108,111,Summer,Clear,Mon,Pagi (05–09)
11020,2012-04-09,2,1,4,7,0,1,1,1,0.42,0.4242,0.28,0.194,11,320,331,Summer,Clear,Mon,Pagi (05–09)
11021,2012-04-09,2,1,4,8,0,1,1,1,0.44,0.4394,0.3,0.194,22,595,617,Summer,Clear,Mon,Pagi (05–09)
11022,2012-04-09,2,1,4,9,0,1,1,1,0.46,0.4545,0.31,0.3582,50,236,286,Summer,Clear,Mon,Pagi (05–09)
11023,2012-04-09,2,1,4,10,0,1,1,1,0.5,0.4848,0.27,0.4925,65,113,178,Summer,Clear,Mon,Siang (10–14)
11024,2012-04-09,2,1,4,11,0,1,1,1,0.52,0.5,0.27,0.4179,96,127,223,Summer,Clear,Mon,Siang (10–14)
11025,2012-04-09,2,1,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,94,186,280,Summer,Clear,Mon,Siang (10–14)
11026,2012-04-09,2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,108,173,281,Summer,Clear,Mon,Siang (10–14)
11027,2012-04-09,2,1,4,14,0,1,1,1,0.56,0.5303,0.28,0.5522,66,152,218,Summer,Clear,Mon,Siang (10–14)
11028,2012-04-09,2,1,4,15,0,1,1,1,0.58,0.5455,0.28,0.5522,82,173,255,Summer,Clear,Mon,Sore (15–19)
11029,2012-04-09,2,1,4,16,0,1,1,1,0.56,0.5303,0.3,0.4179,81,310,391,Summer,Clear,Mon,Sore (15–19)
11030,2012-04-09,2,1,4,17,0,1,1,1,0.54,0.5152,0.32,0.4179,67,565,632,Summer,Clear,Mon,Sore (15–19)
11031,2012-04-09,2,1,4,18,0,1,1,1,0.54,0.5152,0.34,0.2985,60,586,646,Summer,Clear,Mon,Sore (15–19)
11032,2012-04-09,2,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,35,386,421,Summer,Clear,Mon,Sore (15–19)
11033,2012-04-09,2,1,4,20,0,1,1,1,0.5,0.4848,0.36,0.4478,21,255,276,Summer,Clear,Mon,Malam/Dini Hari (20–04)
11034,2012-04-09,2,1,4,21,0,1,1,3,0.48,0.4697,0.41,0.4179,14,151,165,Summer,Light Rain/Snow,Mon,Malam/Dini Hari (20–04)
11035,2012-04-09,2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,6,102,108,Summer,Mist,Mon,Malam/Dini Hari (20–04)
11036,2012-04-09,2,1,4,23,0,1,1,1,0.44,0.4394,0.44,0.2985,6,61,67,Summer,Clear,Mon,Malam/Dini Hari (20–04)
11037,2012-04-10,2,1,4,0,0,2,1,2,0.44,0.4394,0.47,0.2836,3,23,26,Summer,Mist,Tue,Malam/Dini Hari (20–04)
11038,2012-04-10,2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,0,9,9,Summer,Clear,Tue,Malam/Dini Hari (20–04)
11039,2012-04-10,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2,Summer,Clear,Tue,Malam/Dini Hari (20–04)
11040,2012-04-10,2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2,Summer,Clear,Tue,Malam/Dini Hari (20–04)
11041,2012-04-10,2,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343,0,2,2,Summer,Clear,Tue,Malam/Dini Hari (20–04)
11042,2012-04-10,2,1,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343,0,24,24,Summer,Clear,Tue,Pagi (05–09)
11043,2012-04-10,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,3,100,103,Summer,Clear,Tue,Pagi (05–09)
11044,2012-04-10,2,1,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045,16,368,384,Summer,Clear,Tue,Pagi (05–09)
11045,2012-04-10,2,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343,22,670,692,Summer,Clear,Tue,Pagi (05–09)
11046,2012-04-10,2,1,4,9,0,2,1,1,0.42,0.4242,0.67,0.194,16,303,319,Summer,Clear,Tue,Pagi (05–09)
11047,2012-04-10,2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,49,132,181,Summer,Clear,Tue,Siang (10–14)
11048,2012-04-10,2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,78,161,239,Summer,Clear,Tue,Siang (10–14)
11049,2012-04-10,2,1,4,12,0,2,1,1,0.54,0.5152,0.22,0.2836,75,184,259,Summer,Clear,Tue,Siang (10–14)
11050,2012-04-10,2,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642,81,202,283,Summer,Clear,Tue,Siang (10–14)
11051,2012-04-10,2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.194,75,149,224,Summer,Clear,Tue,Siang (10–14)
11052,2012-04-10,2,1,4,15,0,2,1,1,0.56,0.5303,0.21,0.2985,46,157,203,Summer,Clear,Tue,Sore (15–19)
11053,2012-04-10,2,1,4,16,0,2,1,1,0.58,0.5455,0.21,0.2537,66,296,362,Summer,Clear,Tue,Sore (15–19)
11054,2012-04-10,2,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224,88,656,744,Summer,Clear,Tue,Sore (15–19)
11055,2012-04-10,2,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179,78,626,704,Summer,Clear,Tue,Sore (15–19)
11056,2012-04-10,2,1,4,19,0,2,1,1,0.52,0.5,0.2,0.3582,51,428,479,Summer,Clear,Tue,Sore (15–19)
11057,2012-04-10,2,1,4,20,0,2,1,1,0.46,0.4545,0.28,0.3881,34,248,282,Summer,Clear,Tue,Malam/Dini Hari (20–04)
11058,2012-04-10,2,1,4,21,0,2,1,1,0.44,0.4394,0.3,0.4478,15,191,206,Summer,Clear,Tue,Malam/Dini Hari (20–04)
11059,2012-04-10,2,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925,9,118,127,Summer,Clear,Tue,Malam/Dini Hari (20–04)
11060,2012-04-10,2,1,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179,14,48,62,Summer,Clear,Tue,Malam/Dini Hari (20–04)
11061,2012-04-11,2,1,4,0,0,3,1,1,0.34,0.303,0.36,0.4179,8,22,30,Summer,Clear,Wed,Malam/Dini Hari (20–04)
11062,2012-04-11,2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,3,9,12,Summer,Clear,Wed,Malam/Dini Hari (20–04)
11063,2012-04-11,2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,0,2,2,Summer,Clear,Wed,Malam/Dini Hari (20–04)
11064,2012-04-11,2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,0,2,2,Summer,Clear,Wed,Malam/Dini Hari (20–04)
11065,2012-04-11,2,1,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,1,26,27,Summer,Clear,Wed,Pagi (05–09)
11066,2012-04-11,2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,3,103,106,Summer,Clear,Wed,Pagi (05–09)
11067,2012-04-11,2,1,4,7,0,3,1,1,0.28,0.2879,0.52,0.1343,18,303,321,Summer,Clear,Wed,Pagi (05–09)
11068,2012-04-11,2,1,4,8,0,3,1,1,0.3,0.2879,0.49,0.2239,14,581,595,Summer,Clear,Wed,Pagi (05–09)
11069,2012-04-11,2,1,4,9,0,3,1,2,0.32,0.303,0.49,0.2985,20,282,302,Summer,Mist,Wed,Pagi (05–09)
11070,2012-04-11,2,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,26,127,153,Summer,Mist,Wed,Siang (10–14)
11071,2012-04-11,2,1,4,11,0,3,1,2,0.38,0.3939,0.43,0.3284,38,142,180,Summer,Mist,Wed,Siang (10–14)
11072,2012-04-11,2,1,4,12,0,3,1,2,0.36,0.3333,0.46,0.3881,35,147,182,Summer,Mist,Wed,Siang (10–14)
11073,2012-04-11,2,1,4,13,0,3,1,2,0.4,0.4091,0.4,0.3582,16,147,163,Summer,Mist,Wed,Siang (10–14)
11074,2012-04-11,2,1,4,14,0,3,1,1,0.36,0.3485,0.57,0.194,34,101,135,Summer,Clear,Wed,Siang (10–14)
11075,2012-04-11,2,1,4,15,0,3,1,3,0.38,0.3939,0.46,0.2239,50,152,202,Summer,Light Rain/Snow,Wed,Sore (15–19)
11076,2012-04-11,2,1,4,16,0,3,1,1,0.44,0.4394,0.33,0.2985,51,256,307,Summer,Clear,Wed,Sore (15–19)
